matrix_id,market,location_name,location_slug,location_url,location_type,parent_location,source_cluster,location_launch_tier,location_index_status,location_priority_tags,location_service_matrix,location_commercial_matrix,location_validation_status,service_id,service_name,service_slug,service_type,service_family,service_launch_tier,service_source_status,service_matrix_rule,market_service_status,relationship_scope,matrix_status,index_recommendation,recommended_phase,canonical_url,matrix_reason
san-diego-ca::navajo::svc-sewer-line-locating,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-sewer-line-locating,Sewer Line Locating,sewer-line-locating,core_service,locating,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/navajo/sewer-line-locating/,Location is a Phase 2 candidate and the service relationship is eligible.
san-diego-ca::navajo::svc-drain-cleaning,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-drain-cleaning,Drain Cleaning,drain-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/navajo/drain-cleaning/,Location is a Phase 2 candidate and the service relationship is eligible.
san-diego-ca::navajo::svc-pre-purchase-sewer-inspection,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-pre-purchase-sewer-inspection,Pre-Purchase Sewer Inspection,pre-purchase-sewer-inspection,derived_service,inspection_diagnostics,launch,existing_use_case_promoted_to_standalone_page,full_on_residential_real_estate_locations,supported_by_existing_camera_service,derived_high_intent,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/navajo/pre-purchase-sewer-inspection/,Location is a Phase 2 candidate and the service relationship is eligible.
san-diego-ca::navajo::svc-recurring-sewer-backup-diagnosis,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-recurring-sewer-backup-diagnosis,Recurring Sewer Backup Diagnosis,recurring-sewer-backup-diagnosis,derived_service,inspection_diagnostics,launch_candidate,existing_use_case_promoted_to_standalone_page,full_on_residential_property_management_locations,supported_by_existing_combined_service,derived_high_intent,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/navajo/recurring-sewer-backup-diagnosis/,Location is a Phase 2 candidate and the service relationship is eligible.
san-diego-ca::navajo::svc-preventative-sewer-maintenance,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-preventative-sewer-maintenance,Preventative Sewer Maintenance,preventative-sewer-maintenance,derived_service,maintenance,launch_candidate,existing_maintenance_use_case_promoted_to_standalone_page,selective,supported_by_existing_cleaning_and_hydro_jetting,derived_high_intent,selective_candidate,selective_candidate,selective,/san-diego-ca/navajo/preventative-sewer-maintenance/,Service registry marks this derived service for selective rather than automatic full-matrix expansion.
san-diego-ca::navajo::svc-independent-sewer-second-opinion,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-independent-sewer-second-opinion,Independent Sewer Inspection / Second Opinion,independent-sewer-inspection-second-opinion,derived_service,inspection_diagnostics,phase_2_candidate,existing_brand_differentiator_promoted_to_standalone_page,selective,supported_by_existing_brand_positioning,derived_high_intent,selective_candidate,selective_candidate,selective,/san-diego-ca/navajo/independent-sewer-inspection-second-opinion/,Service registry marks this derived service for selective rather than automatic full-matrix expansion.
san-diego-ca::navajo::svc-stl-sewer-lateral-inspection-reporting,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-stl-sewer-lateral-inspection-reporting,Sewer Lateral Inspection & Municipal Reporting,sewer-lateral-inspection-reporting,market_specific_service,inspection_diagnostics,launch,market_specific_existing_capability,selective_st_louis_only,not_applicable,market_specific,not_applicable_market,no_page,excluded,/san-diego-ca/navajo/sewer-lateral-inspection-reporting/,Service is not applicable in this market.
san-diego-ca::navajo::svc-commercial-sewer-camera-inspection,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-commercial-sewer-camera-inspection,Commercial Sewer Camera Inspection,sewer-camera-inspection,commercial_service,inspection_diagnostics,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/navajo/commercial/sewer-camera-inspection/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::navajo::svc-commercial-sewer-cleaning,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-commercial-sewer-cleaning,Commercial Sewer Cleaning,sewer-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/navajo/commercial/sewer-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::navajo::svc-commercial-hydro-jetting,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-commercial-hydro-jetting,Commercial Hydro Jetting,hydro-jetting,commercial_service,cleaning,launch,explicit_existing_commercial_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_page,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/navajo/commercial/hydro-jetting/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::navajo::svc-commercial-drain-cleaning,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-commercial-drain-cleaning,Commercial Drain Cleaning,drain-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/navajo/commercial/drain-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::navajo::svc-commercial-sewer-line-locating,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-commercial-sewer-line-locating,Commercial Sewer Line Locating,sewer-line-locating,commercial_service,locating,phase_2_candidate,commercial_expansion_from_confirmed_core_capability,selective,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/navajo/commercial/sewer-line-locating/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::navajo::svc-commercial-preventative-maintenance,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-commercial-preventative-maintenance,Commercial Preventative Sewer & Drain Maintenance,preventative-maintenance,commercial_service,maintenance,launch,explicit_existing_commercial_maintenance_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_positioning,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/navajo/commercial/preventative-maintenance/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::navajo::svc-commercial-grease-sludge-removal,san-diego-ca,Navajo,navajo,/san-diego-ca/navajo/,san_diego_community_or_neighborhood,,"City of San Diego / Central, north inland, and I-15 corridor",2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-commercial-grease-sludge-removal,Commercial Grease & Sludge Removal,grease-sludge-removal,commercial_service,cleaning,phase_2_candidate,existing_hydro_jetting_use_case_promoted_to_specialization,selective,supported_by_current_hydro_jetting_capability,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/navajo/commercial/grease-sludge-removal/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::nestor::svc-sewer-camera-inspection,san-diego-ca,Nestor,nestor,/san-diego-ca/nestor/,san_diego_community_or_neighborhood,,City of San Diego / South San Diego communities,2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-sewer-camera-inspection,Sewer Camera Inspection,sewer-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/nestor/sewer-camera-inspection/,Location is a Phase 2 candidate and the service relationship is eligible.
san-diego-ca::nestor::svc-sewer-cleaning,san-diego-ca,Nestor,nestor,/san-diego-ca/nestor/,san_diego_community_or_neighborhood,,City of San Diego / South San Diego communities,2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-sewer-cleaning,Sewer Cleaning,sewer-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/nestor/sewer-cleaning/,Location is a Phase 2 candidate and the service relationship is eligible.
san-diego-ca::nestor::svc-hydro-jetting,san-diego-ca,Nestor,nestor,/san-diego-ca/nestor/,san_diego_community_or_neighborhood,,City of San Diego / South San Diego communities,2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-hydro-jetting,Hydro Jetting,hydro-jetting,core_service,cleaning,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/nestor/hydro-jetting/,Location is a Phase 2 candidate and the service relationship is eligible.
san-diego-ca::nestor::svc-sewer-cleaning-camera-inspection,san-diego-ca,Nestor,nestor,/san-diego-ca/nestor/,san_diego_community_or_neighborhood,,City of San Diego / South San Diego communities,2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-sewer-cleaning-camera-inspection,Sewer Cleaning & Camera Inspection,sewer-cleaning-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/nestor/sewer-cleaning-camera-inspection/,Location is a Phase 2 candidate and the service relationship is eligible.
san-diego-ca::nestor::svc-sewer-line-locating,san-diego-ca,Nestor,nestor,/san-diego-ca/nestor/,san_diego_community_or_neighborhood,,City of San Diego / South San Diego communities,2,phase_2_candidate,"residential, real_estate",selective,selective,candidate_from_source_research,svc-sewer-line-locating,Sewer Line Locating,sewer-line-locating,core_service,locating,launch,established_existing_service,full,confirmed,core,phase_2_candidate,phase_2_candidate,phase_2,/san-diego-ca/nestor/sewer-line-locating/,Location is a Phase 2 candidate and the service relationship is eligible.
